Difficulty,wasSolved,NakedSingles,HiddenSingles,NakedSubsets_Size2,HiddenSubsets_Size2,BlockLine-Interactions,NakedSubsets_Size3,HiddenSubsets_Size3,NakedSubsets_Size4,HiddenSubsets_Size4,XWing,GivenCount,AnzStartPos1,AnzStartPos2,AnzStartPos3,AnzStartPos4,AnzStartPos5,AnzStartPos6,AnzStartPos7,AnzStartPos8,AnzStartPos9,AnzPossibilities,wasBacktracked
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 9, 4, 4, 3, 12, 4, 6, 5, 5, 119, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 6, 0, 4, 2, 4, 3, 2, 1, 132, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 7, 2, 4, 0, 4, 3, 3, 2, 1, 118, 0
0, 36, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 1, 0, 0, 0, 1, 2, 4, 0, 0, 189, 0
0, 41, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 2, 0, 5, 2, 0, 0, 0, 0, 150, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 2, 3, 6, 6, 4, 0, 5, 5, 4, 129, 0
0, 42, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 8, 2, 6, 2, 4, 3, 3, 3, 6, 142, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 11, 8, 7, 9, 6, 5, 4, 10, 11, 111, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 1, 1, 4, 0, 4, 3, 6, 3, 3, 150, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 3, 2, 4, 6, 2, 4, 2, 5, 3, 128, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 10, 9, 5, 5, 5, 10, 6, 8, 5, 115, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 3, 7, 6, 4, 3, 5, 1, 1, 3, 121, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 9, 3, 4, 1, 3, 6, 6, 5, 0, 128, 0
0, 43, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 1, 4, 9, 0, 2, 4, 0, 3, 0, 157, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 8, 2, 2, 2, 2, 2, 1, 6, 128, 0
0, 38, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 1, 0, 3, 0, 0, 2, 9, 6, 3, 142, 0
0, 42, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 9, 5, 2, 3, 6, 4, 5, 3, 3, 120, 0
0, 45, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 2, 0, 2, 1, 1, 1, 0, 4, 164, 0
0, 46, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 6, 4, 4, 2, 0, 0, 5, 2, 167, 0
0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 3, 1, 4, 0, 2, 1, 3, 2, 0, 146, 0
0, 46, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 5, 0, 3, 3, 1, 4, 3, 1, 0, 147, 0
0, 39, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 1, 4, 0, 5, 6, 3, 4, 1, 3, 118, 0
0, 44, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 5, 1, 5, 8, 3, 5, 5, 2, 128, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 2, 3, 5, 3, 4, 1, 0, 7, 8, 121, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 1, 4, 2, 3, 1, 2, 6, 0, 3, 136, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 4, 4, 3, 7, 2, 4, 4, 2, 0, 138, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 5, 5, 8, 2, 1, 4, 2, 4, 5, 139, 0
0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 7, 4, 4, 6, 9, 3, 2, 14, 10, 138, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 2, 4, 6, 3, 7, 3, 3, 9, 1, 111, 0
0, 45, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 6, 3, 1, 5, 1, 3, 0, 4, 5, 153, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 7, 5, 3, 2, 7, 9, 5, 14, 2, 111, 0
0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 3, 5, 3, 3, 2, 0, 2, 2, 0, 162, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 7, 2, 7, 9, 1, 3, 3, 7, 1, 142, 0
0, 32, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 2, 1, 0, 6, 0, 3, 5, 5, 1, 130, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 3, 5, 7, 2, 0, 4, 3, 0, 145, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 2, 4, 0, 1, 3, 4, 5, 1, 135, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 6, 3, 4, 4, 4, 4, 4, 3, 1, 134, 0
0, 43, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 3, 4, 3, 1, 3, 2, 1, 4, 1, 149, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 0, 4, 3, 2, 3, 3, 2, 6, 137, 0
0, 44, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 4, 4, 5, 2, 7, 0, 10, 5, 119, 0
0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 8, 2, 5, 6, 1, 1, 6, 2, 2, 164, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 2, 0, 4, 7, 3, 1, 0, 6, 3, 142, 0
0, 40, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 1, 4, 1, 10, 2, 3, 3, 5, 0, 139, 0
0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 4, 4, 1, 0, 2, 2, 4, 3, 7, 151, 0
0, 46, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 5, 4, 2, 0, 0, 1, 1, 0, 1, 184, 0
0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 2, 3, 3, 4, 0, 7, 1, 5, 1, 153, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 6, 1, 2, 3, 1, 0, 1, 7, 1, 130, 0
0, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 3, 5, 4, 0, 4, 0, 2, 3, 145, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 4, 2, 4, 5, 0, 6, 5, 1, 121, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 3, 5, 0, 2, 3, 0, 2, 7, 3, 138, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 5, 3, 1, 0, 6, 9, 1, 4, 6, 128, 0
0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 2, 6, 6, 0, 0, 4, 1, 2, 3, 158, 0
0, 44, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 8, 1, 6, 2, 2, 4, 5, 4, 11, 125, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 9, 7, 6, 8, 6, 14, 7, 4, 3, 112, 0
0, 42, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 3, 2, 2, 0, 5, 3, 4, 6, 145, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 3, 3, 2, 0, 0, 3, 2, 4, 4, 150, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 1, 2, 6, 3, 6, 0, 4, 4, 10, 136, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 1, 1, 0, 0, 5, 3, 3, 3, 5, 130, 0
0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 6, 6, 5, 6, 10, 7, 3, 4, 2, 142, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 11, 6, 5, 8, 8, 7, 0, 9, 4, 120, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 2, 2, 1, 1, 4, 6, 1, 6, 1, 139, 0
0, 44, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 1, 0, 0, 3, 0, 2, 2, 0, 2, 162, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 2, 4, 0, 1, 3, 2, 3, 2, 5, 135, 0
0, 41, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 3, 3, 1, 4, 0, 4, 1, 2, 1, 147, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 3, 3, 4, 0, 3, 2, 4, 8, 0, 122, 0
0, 32, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 2, 1, 7, 3, 2, 1, 5, 2, 1, 129, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 7, 5, 4, 1, 5, 2, 11, 5, 5, 113, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 6, 5, 6, 4, 1, 7, 6, 3, 123, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 6, 5, 3, 10, 2, 7, 16, 5, 0, 131, 0
0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 7, 0, 1, 0, 1, 4, 0, 4, 2, 146, 0
0, 38, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 0, 2, 3, 0, 1, 0, 1, 2, 134, 0
0, 41, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 2, 0, 2, 5, 6, 6, 1, 2, 1, 134, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 7, 2, 8, 11, 5, 5, 7, 6, 5, 112, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 4, 6, 6, 1, 6, 0, 0, 2, 0, 148, 0
0, 37, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 2, 1, 5, 1, 0, 5, 2, 1, 1, 125, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 10, 5, 4, 1, 3, 6, 4, 1, 128, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 8, 5, 6, 7, 6, 1, 0, 2, 11, 111, 0
0, 43, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 7, 3, 5, 2, 2, 6, 2, 2, 2, 136, 0
0, 45, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 1, 3, 1, 2, 6, 0, 2, 3, 2, 147, 0
0, 50, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 5, 3, 9, 0, 1, 4, 4, 5, 8, 157, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 3, 3, 4, 2, 6, 6, 6, 4, 5, 131, 0
0, 45, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 3, 7, 9, 1, 2, 3, 4, 3, 6, 130, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 3, 4, 6, 5, 8, 6, 2, 5, 2, 124, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 5, 6, 5, 7, 3, 4, 6, 6, 121, 0
0, 43, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 0, 5, 2, 6, 2, 2, 2, 0, 139, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 3, 0, 4, 3, 2, 2, 5, 0, 126, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 6, 11, 7, 5, 5, 8, 6, 6, 7, 103, 0
0, 41, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 3, 0, 5, 5, 1, 4, 2, 7, 3, 138, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 3, 2, 2, 6, 3, 9, 6, 3, 9, 123, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 4, 4, 3, 5, 3, 2, 2, 4, 4, 125, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 3, 2, 4, 6, 2, 8, 2, 8, 123, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 3, 8, 6, 1, 4, 6, 7, 2, 4, 127, 0
0, 44, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 5, 0, 5, 2, 6, 5, 4, 1, 4, 140, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 4, 6, 3, 8, 1, 5, 1, 8, 116, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 4, 7, 4, 3, 3, 5, 4, 9, 5, 108, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 2, 0, 5, 8, 0, 6, 1, 4, 140, 0
0, 36, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 5, 5, 0, 4, 2, 0, 3, 6, 7, 133, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 9, 3, 4, 3, 5, 3, 4, 4, 3, 119, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 1, 2, 2, 0, 4, 2, 6, 5, 8, 130, 0
0, 40, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 3, 4, 1, 0, 0, 4, 3, 1, 143, 0
0, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 3, 1, 8, 8, 6, 5, 4, 7, 136, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 4, 6, 1, 4, 4, 9, 2, 7, 130, 0
0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 6, 5, 6, 3, 2, 2, 3, 3, 166, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 2, 5, 4, 4, 2, 6, 4, 1, 129, 0
0, 44, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 3, 1, 11, 4, 9, 8, 6, 4, 119, 0
0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 1, 1, 1, 1, 1, 0, 4, 1, 0, 156, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 2, 0, 5, 3, 0, 6, 1, 2, 7, 125, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 5, 1, 1, 8, 4, 3, 5, 0, 1, 134, 0
0, 41, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 4, 0, 3, 0, 0, 2, 2, 0, 0, 174, 0
0, 43, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 2, 1, 1, 4, 0, 6, 3, 0, 3, 133, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 5, 6, 0, 3, 2, 0, 7, 1, 152, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 5, 2, 2, 2, 6, 3, 3, 6, 4, 127, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 11, 11, 7, 8, 6, 4, 10, 8, 5, 115, 0
0, 47, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 2, 3, 9, 6, 2, 1, 4, 2, 1, 146, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 6, 3, 3, 5, 6, 0, 6, 3, 2, 148, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 1, 2, 2, 1, 0, 2, 2, 3, 3, 125, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 3, 5, 6, 4, 1, 1, 4, 9, 1, 121, 0
0, 44, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 2, 5, 1, 2, 3, 1, 2, 4, 130, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 3, 2, 0, 2, 2, 2, 4, 2, 2, 148, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 6, 8, 3, 2, 4, 10, 2, 2, 5, 127, 0
0, 41, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 4, 2, 0, 5, 4, 2, 0, 3, 1, 151, 0
0, 39, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 3, 3, 4, 0, 0, 1, 1, 1, 164, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 6, 4, 2, 2, 1, 4, 3, 4, 1, 151, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 6, 3, 3, 3, 8, 1, 2, 9, 5, 124, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 3, 3, 7, 0, 0, 2, 2, 2, 4, 145, 0
0, 45, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 7, 1, 1, 3, 0, 4, 3, 5, 2, 147, 0
0, 40, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 2, 7, 0, 0, 5, 2, 2, 6, 1, 133, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 3, 4, 3, 6, 4, 0, 4, 3, 11, 132, 0
0, 41, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 3, 6, 1, 3, 3, 3, 0, 2, 6, 133, 0
0, 40, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 2, 3, 4, 2, 1, 1, 6, 5, 123, 0
0, 47, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 7, 2, 1, 2, 4, 2, 3, 2, 146, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 1, 3, 1, 3, 0, 1, 3, 2, 137, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 5, 8, 4, 0, 6, 3, 8, 6, 2, 125, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 4, 5, 1, 2, 2, 2, 10, 3, 134, 0
0, 44, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 1, 0, 4, 2, 2, 3, 1, 166, 0
0, 33, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 7, 1, 1, 0, 2, 4, 4, 3, 2, 161, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 1, 4, 5, 3, 5, 8, 3, 4, 1, 133, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 3, 2, 5, 5, 4, 1, 5, 0, 4, 139, 0
0, 37, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 3, 0, 3, 3, 1, 3, 0, 2, 2, 136, 0
0, 47, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 2, 4, 1, 3, 9, 3, 2, 8, 1, 143, 0
0, 44, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 4, 0, 1, 1, 0, 6, 1, 4, 1, 146, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 7, 12, 4, 14, 6, 2, 4, 4, 2, 114, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 3, 4, 10, 7, 6, 6, 6, 7, 12, 124, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 1, 6, 8, 2, 10, 10, 1, 5, 4, 125, 0
0, 43, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 2, 3, 0, 3, 7, 1, 2, 0, 2, 141, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 1, 0, 6, 3, 0, 3, 2, 0, 0, 150, 0
0, 43, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 3, 6, 2, 2, 4, 3, 4, 2, 1, 142, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 3, 4, 7, 7, 1, 1, 1, 4, 4, 130, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 2, 7, 5, 6, 3, 6, 5, 4, 4, 118, 0
0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 4, 5, 5, 10, 2, 3, 4, 0, 3, 145, 0
0, 48, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 3, 4, 4, 2, 1, 4, 1, 3, 13, 158, 0
0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 5, 4, 3, 6, 3, 3, 5, 5, 5, 143, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 5, 1, 0, 1, 6, 3, 3, 2, 2, 138, 0
0, 43, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 3, 3, 1, 5, 1, 0, 4, 0, 138, 0
0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 2, 1, 1, 0, 1, 3, 1, 1, 6, 142, 0
0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 4, 6, 2, 2, 6, 3, 147, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 2, 0, 4, 0, 2, 1, 2, 3, 151, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 6, 4, 2, 4, 4, 5, 3, 4, 1, 134, 0
0, 47, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 3, 6, 6, 4, 2, 3, 1, 1, 1, 132, 0
0, 38, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 4, 4, 2, 5, 3, 4, 2, 3, 0, 140, 0
0, 45, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 3, 2, 3, 0, 0, 3, 6, 2, 1, 151, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 9, 9, 6, 6, 7, 6, 5, 10, 6, 111, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 4, 3, 8, 6, 7, 6, 3, 4, 104, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 2, 3, 6, 3, 2, 4, 6, 3, 5, 136, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 3, 6, 3, 4, 4, 6, 1, 4, 121, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 3, 13, 0, 9, 4, 3, 9, 18, 10, 108, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 0, 5, 3, 2, 4, 3, 6, 2, 126, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 8, 5, 2, 7, 7, 4, 5, 5, 3, 127, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 6, 3, 3, 2, 8, 6, 4, 8, 5, 114, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 6, 2, 4, 1, 1, 6, 1, 4, 2, 126, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 7, 3, 4, 4, 6, 7, 9, 6, 3, 118, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 9, 0, 4, 6, 4, 10, 4, 1, 3, 123, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 5, 5, 0, 0, 2, 0, 5, 7, 2, 141, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 3, 2, 2, 5, 2, 3, 3, 11, 3, 134, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 1, 3, 5, 5, 1, 3, 0, 8, 1, 137, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 9, 8, 5, 10, 6, 8, 2, 6, 4, 106, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 5, 1, 1, 3, 5, 5, 8, 4, 0, 131, 0
0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 5, 1, 2, 3, 0, 1, 0, 4, 0, 149, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 5, 4, 2, 1, 3, 4, 3, 1, 134, 0
0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 5, 1, 3, 3, 2, 1, 2, 8, 137, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 8, 8, 3, 9, 10, 3, 5, 1, 120, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 3, 0, 3, 5, 3, 7, 5, 2, 11, 123, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 6, 8, 8, 2, 4, 2, 5, 3, 4, 127, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 6, 1, 5, 1, 2, 6, 8, 3, 3, 125, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 1, 1, 1, 3, 3, 5, 0, 5, 3, 131, 0
0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 6, 3, 1, 10, 5, 6, 2, 7, 0, 128, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 3, 4, 3, 5, 2, 5, 4, 3, 6, 119, 0
0, 46, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 1, 2, 2, 6, 2, 4, 1, 1, 3, 152, 0
0, 45, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 4, 9, 1, 1, 4, 4, 3, 1, 140, 0
0, 45, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 4, 5, 6, 0, 2, 7, 3, 1, 148, 0
0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 3, 2, 8, 2, 6, 8, 6, 3, 2, 123, 0
0, 47, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 1, 3, 2, 5, 1, 0, 3, 6, 1, 161, 0
0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 4, 3, 1, 2, 4, 2, 1, 3, 147, 0
0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 1, 1, 1, 2, 4, 0, 5, 2, 1, 149, 0
